configuration,alpha,query_index,item_id,museum,matched_rank,reciprocal_rank,matched_score,top1_index,top1_item_id,top1_museum,top1_score,top1_is_match
text_metadata,,8,CMA:104244,CMA,103,0.00970873786408,0.301335036755,79,CMA:165184,CMA,0.367721378803,False
text_metadata,,9,CMA:104245,CMA,73,0.013698630137,0.31151330471,79,CMA:165184,CMA,0.367721378803,False
text_metadata,,10,CMA:104246,CMA,20,0.05,0.334772527218,5,CMA:104241,CMA,0.373199462891,False
text_metadata,,11,CMA:104247,CMA,55,0.0181818181818,0.321580410004,5,CMA:104241,CMA,0.373199462891,False
text_metadata,,12,CMA:104248,CMA,90,0.0111111111111,0.309696018696,5,CMA:104241,CMA,0.373199373484,False
text_metadata,,13,CMA:104249,CMA,103,0.00970873786408,0.305982112885,5,CMA:104241,CMA,0.373199373484,False
text_metadata,,14,CMA:104390,CMA,90,0.0111111111111,0.308776050806,112,MET:307961,MET,0.357611864805,False
text_metadata,,15,CMA:108026,CMA,153,0.00653594771242,0.294490635395,151,MET:308070,MET,0.366732746363,False
text_metadata,,16,CMA:108033,CMA,48,0.0208333333333,0.328508347273,82,CMA:165268,CMA,0.371678292751,False
text_metadata,,17,CMA:108034,CMA,15,0.0666666666667,0.339337915182,43,CMA:124413,CMA,0.34968662262,False
text_metadata,,18,CMA:108038,CMA,61,0.016393442623,0.309636771679,211,MET:320804,MET,0.344014108181,False
text_metadata,,19,CMA:108042,CMA,83,0.0120481927711,0.335431337357,144,MET:308048,MET,0.382088720798,False
text_metadata,,20,CMA:108043,CMA,3,0.333333333333,0.367074728012,210,MET:320054,MET,0.373763948679,False
text_metadata,,21,CMA:108044,CMA,77,0.012987012987,0.311923861504,133,MET:308028,MET,0.343686789274,False
text_metadata,,22,CMA:114131,CMA,1,1,0.343843489885,22,CMA:114131,CMA,0.343843489885,True
text_metadata,,23,CMA:114132,CMA,97,0.0103092783505,0.312727212906,144,MET:308048,MET,0.37034714222,False
text_metadata,,24,CMA:119652,CMA,127,0.00787401574803,0.29410842061,51,CMA:134395,CMA,0.36259073019,False
text_metadata,,25,CMA:119655,CMA,141,0.00709219858156,0.28617221117,183,MET:313153,MET,0.352218449116,False
text_metadata,,26,CMA:119656,CMA,32,0.03125,0.322885215282,77,CMA:164429,CMA,0.349531173706,False
text_metadata,,27,CMA:119675,CMA,35,0.0285714285714,0.31865298748,151,MET:308070,MET,0.375593751669,False
text_metadata,,28,CMA:119676,CMA,144,0.00694444444444,0.284349143505,191,MET:315786,MET,0.347791552544,False
text_metadata,,29,CMA:119677,CMA,99,0.010101010101,0.27838665247,206,MET:318460,MET,0.337305486202,False
text_metadata,,30,CMA:119678,CMA,9,0.111111111111,0.303727835417,206,MET:318460,MET,0.333177804947,False
text_metadata,,31,CMA:119679,CMA,26,0.0384615384615,0.294397294521,206,MET:318460,MET,0.344828277826,False
text_metadata,,32,CMA:119680,CMA,113,0.00884955752212,0.262858271599,206,MET:318460,MET,0.344043672085,False
text_metadata,,33,CMA:119682,CMA,94,0.0106382978723,0.268604338169,206,MET:318460,MET,0.332828313112,False
text_metadata,,34,CMA:119683,CMA,141,0.00709219858156,0.261996626854,206,MET:318460,MET,0.329782038927,False
text_metadata,,35,CMA:119684,CMA,11,0.0909090909091,0.30635869503,206,MET:318460,MET,0.344043672085,False
text_metadata,,36,CMA:119685,CMA,49,0.0204081632653,0.288855224848,206,MET:318460,MET,0.329782038927,False
text_metadata,,37,CMA:119686,CMA,2,0.5,0.317496746778,206,MET:318460,MET,0.329782038927,False
text_metadata,,38,CMA:119687,CMA,137,0.00729927007299,0.257089555264,206,MET:318460,MET,0.344043672085,False
text_metadata,,39,CMA:119688,CMA,174,0.00574712643678,0.244352132082,206,MET:318460,MET,0.344043672085,False
text_metadata,,40,CMA:119689,CMA,110,0.00909090909091,0.27149489522,206,MET:318460,MET,0.329782038927,False
text_metadata,,41,CMA:119690,CMA,35,0.0285714285714,0.342066884041,151,MET:308070,MET,0.386967420578,False
text_metadata,,42,CMA:119693,CMA,133,0.00751879699248,0.291290968657,41,CMA:119690,CMA,0.376205444336,False
text_metadata,,43,CMA:124413,CMA,23,0.0434782608696,0.338876783848,144,MET:308048,MET,0.366308927536,False
text_metadata,,44,CMA:124739,CMA,98,0.0102040816327,0.317671239376,20,CMA:108043,CMA,0.358778804541,False
text_metadata,,45,CMA:124740,CMA,2,0.5,0.357303917408,210,MET:320054,MET,0.369238853455,False
text_metadata,,46,CMA:124741,CMA,34,0.0294117647059,0.317048221827,107,MET:307944,MET,0.353700995445,False
text_metadata,,47,CMA:125095,CMA,126,0.00793650793651,0.303918719292,144,MET:308048,MET,0.361775010824,False
text_metadata,,48,CMA:126684,CMA,77,0.012987012987,0.317355394363,183,MET:313153,MET,0.391090869904,False
text_metadata,,49,CMA:128454,CMA,31,0.0322580645161,0.339858531952,78,CMA:164430,CMA,0.373488426208,False
text_metadata,,50,CMA:130555,CMA,5,0.2,0.335490345955,183,MET:313153,MET,0.344990968704,False
text_metadata,,51,CMA:134395,CMA,13,0.0769230769231,0.331705898046,191,MET:315786,MET,0.361492305994,False
text_metadata,,52,CMA:134604,CMA,46,0.0217391304348,0.320841878653,191,MET:315786,MET,0.360459625721,False
text_metadata,,53,CMA:134765,CMA,77,0.012987012987,0.316219061613,58,CMA:152334,CMA,0.360472142696,False
text_metadata,,54,CMA:134948,CMA,69,0.0144927536232,0.29185000062,177,MET:310699,MET,0.352685451508,False
text_metadata,,55,CMA:137312,CMA,16,0.0625,0.33586448431,151,MET:308070,MET,0.358025878668,False
text_metadata,,56,CMA:149062,CMA,80,0.0125,0.318962454796,43,CMA:124413,CMA,0.368833899498,False
text_metadata,,57,CMA:152258,CMA,45,0.0222222222222,0.3298201859,183,MET:313153,MET,0.367877304554,False
text_metadata,,58,CMA:152334,CMA,68,0.0147058823529,0.321750432253,203,MET:316939,MET,0.359761208296,False
text_metadata,,59,CMA:152819,CMA,137,0.00729927007299,0.309553772211,183,MET:313153,MET,0.380081117153,False
text_metadata,,60,CMA:155505,CMA,70,0.0142857142857,0.313667595387,76,CMA:164428,CMA,0.354227215052,False
text_metadata,,61,CMA:155934,CMA,69,0.0144927536232,0.304416298866,151,MET:308070,MET,0.371030211449,False
text_metadata,,62,CMA:156237,CMA,55,0.0181818181818,0.327069163322,53,CMA:134765,CMA,0.367197990417,False
text_metadata,,63,CMA:157111,CMA,10,0.1,0.326948583126,144,MET:308048,MET,0.338392734528,False
text_metadata,,64,CMA:157112,CMA,1,1,0.342643409967,64,CMA:157112,CMA,0.342643409967,True
text_metadata,,65,CMA:160691,CMA,15,0.0666666666667,0.325573533773,160,MET:308100,MET,0.346586406231,False
text_metadata,,66,CMA:160692,CMA,30,0.0333333333333,0.315679013729,160,MET:308100,MET,0.346586406231,False
text_metadata,,67,CMA:163622,CMA,50,0.02,0.338400959969,57,CMA:152258,CMA,0.369527101517,False
text_metadata,,68,CMA:163640,CMA,49,0.0204081632653,0.333586931229,151,MET:308070,MET,0.38022723794,False
text_metadata,,69,CMA:163676,CMA,29,0.0344827586207,0.307948827744,43,CMA:124413,CMA,0.343128889799,False
text_metadata,,70,CMA:163708,CMA,13,0.0769230769231,0.336703777313,212,MET:675980,MET,0.368070095778,False
text_metadata,,71,CMA:163724,CMA,2,0.5,0.359853297472,191,MET:315786,MET,0.365201324224,False
text_metadata,,72,CMA:163758,CMA,78,0.0128205128205,0.301846146584,51,CMA:134395,CMA,0.359243631363,False
text_metadata,,73,CMA:163781,CMA,164,0.00609756097561,0.282540619373,151,MET:308070,MET,0.351111143827,False
text_metadata,,74,CMA:164419,CMA,215,0.0046511627907,0.236043214798,58,CMA:152334,CMA,0.361434161663,False
text_metadata,,75,CMA:164421,CMA,2,0.5,0.344650268555,85,CMA:169189,CMA,0.353287905455,False
text_metadata,,76,CMA:164428,CMA,71,0.0140845070423,0.318898975849,151,MET:308070,MET,0.376858144999,False
text_metadata,,77,CMA:164429,CMA,35,0.0285714285714,0.322394609451,151,MET:308070,MET,0.363258361816,False
text_metadata,,78,CMA:164430,CMA,39,0.025641025641,0.319784283638,151,MET:308070,MET,0.363258361816,False
text_metadata,,79,CMA:165184,CMA,57,0.0175438596491,0.327652394772,136,MET:308035,MET,0.381508946419,False
text_metadata,,80,CMA:165266,CMA,97,0.0103092783505,0.308330863714,144,MET:308048,MET,0.369451999664,False
text_metadata,,81,CMA:165267,CMA,83,0.0120481927711,0.310588896275,148,MET:308058,MET,0.372810781002,False
text_metadata,,82,CMA:165268,CMA,44,0.0227272727273,0.331299304962,148,MET:308058,MET,0.372810781002,False
text_metadata,,83,CMA:165269,CMA,16,0.0625,0.351278334856,148,MET:308058,MET,0.372810781002,False
text_metadata,,84,CMA:166766,CMA,72,0.0138888888889,0.298927277327,177,MET:310699,MET,0.341211140156,False
text_metadata,,85,CMA:169189,CMA,1,1,0.333608448505,85,CMA:169189,CMA,0.333608448505,True
text_metadata,,86,CMA:292530,CMA,85,0.0117647058824,0.325305342674,77,CMA:164429,CMA,0.369351625443,False
text_metadata,,87,CMA:302272,CMA,66,0.0151515151515,0.307397335768,212,MET:675980,MET,0.355344772339,False
text_metadata,,88,MET:307449,MET,211,0.00473933649289,0.239378035069,196,MET:316913,MET,0.341058939695,False
text_metadata,,89,MET:307677,MET,62,0.0161290322581,0.337388396263,196,MET:316913,MET,0.37343621254,False
text_metadata,,90,MET:307679,MET,113,0.00884955752212,0.323595702648,196,MET:316913,MET,0.37343621254,False
text_metadata,,91,MET:307682,MET,114,0.00877192982456,0.323464512825,144,MET:308048,MET,0.380203127861,False
text_metadata,,92,MET:307683,MET,84,0.0119047619048,0.331281304359,196,MET:316913,MET,0.37343621254,False
text_metadata,,93,MET:307806,MET,141,0.00709219858156,0.32028016448,50,CMA:130555,CMA,0.375287950039,False
text_metadata,,94,MET:307836,MET,64,0.015625,0.297841191292,32,CMA:119680,CMA,0.342617422342,False
text_metadata,,95,MET:307841,MET,31,0.0322580645161,0.337713062763,196,MET:316913,MET,0.371644794941,False
text_metadata,,96,MET:307842,MET,8,0.125,0.336355596781,40,CMA:119689,CMA,0.353601396084,False
text_metadata,,97,MET:307843,MET,19,0.0526315789474,0.337880879641,196,MET:316913,MET,0.367051780224,False
text_metadata,,98,MET:307844,MET,24,0.0416666666667,0.339952409267,196,MET:316913,MET,0.371644794941,False
text_metadata,,99,MET:307846,MET,170,0.00588235294118,0.263339579105,78,CMA:164430,CMA,0.354971170425,False
text_metadata,,100,MET:307851,MET,102,0.00980392156863,0.324967443943,196,MET:316913,MET,0.372322678566,False
text_metadata,,101,MET:307852,MET,50,0.02,0.340863704681,196,MET:316913,MET,0.37343621254,False
text_metadata,,102,MET:307853,MET,25,0.04,0.352652549744,151,MET:308070,MET,0.378730714321,False
text_metadata,,103,MET:307933,MET,69,0.0144927536232,0.332776993513,43,CMA:124413,CMA,0.370526760817,False
text_metadata,,104,MET:307940,MET,181,0.00552486187845,0.290072500706,43,CMA:124413,CMA,0.373162031174,False
text_metadata,,105,MET:307941,MET,124,0.00806451612903,0.276888012886,40,CMA:119689,CMA,0.345031857491,False
text_metadata,,106,MET:307943,MET,20,0.05,0.354485601187,144,MET:308048,MET,0.378200411797,False
text_metadata,,107,MET:307944,MET,94,0.0106382978723,0.329792380333,133,MET:308028,MET,0.377967655659,False
text_metadata,,108,MET:307950,MET,60,0.0166666666667,0.326976001263,196,MET:316913,MET,0.367636084557,False
text_metadata,,109,MET:307953,MET,42,0.0238095238095,0.351515829563,139,MET:308039,MET,0.381996572018,False
text_metadata,,110,MET:307959,MET,47,0.0212765957447,0.347777068615,133,MET:308028,MET,0.384958744049,False
text_metadata,,111,MET:307960,MET,11,0.0909090909091,0.36717915535,144,MET:308048,MET,0.380657970905,False
text_metadata,,112,MET:307961,MET,92,0.0108695652174,0.330724984407,43,CMA:124413,CMA,0.377240240574,False
text_metadata,,113,MET:307962,MET,70,0.0142857142857,0.339553177357,196,MET:316913,MET,0.379149794579,False
text_metadata,,114,MET:307963,MET,20,0.05,0.337461411953,196,MET:316913,MET,0.367051780224,False
text_metadata,,115,MET:307964,MET,64,0.015625,0.345107078552,139,MET:308039,MET,0.386364221573,False
text_metadata,,116,MET:307965,MET,65,0.0153846153846,0.345107078552,139,MET:308039,MET,0.386364221573,False
text_metadata,,117,MET:307966,MET,79,0.0126582278481,0.336760282516,139,MET:308039,MET,0.386364221573,False
text_metadata,,118,MET:307967,MET,80,0.0125,0.336760282516,139,MET:308039,MET,0.386364221573,False
text_metadata,,119,MET:307968,MET,167,0.0059880239521,0.307832241058,139,MET:308039,MET,0.386364221573,False
text_metadata,,120,MET:307972,MET,60,0.0166666666667,0.343658536673,144,MET:308048,MET,0.380657970905,False
text_metadata,,121,MET:307975,MET,33,0.030303030303,0.323700606823,167,MET:308283,MET,0.355449229479,False
text_metadata,,122,MET:307991,MET,194,0.00515463917526,0.284539997578,167,MET:308283,MET,0.363526493311,False
text_metadata,,123,MET:308015,MET,137,0.00729927007299,0.309687077999,78,CMA:164430,CMA,0.37781471014,False
text_metadata,,124,MET:308016,MET,35,0.0285714285714,0.351329296827,144,MET:308048,MET,0.380657970905,False
text_metadata,,125,MET:308017,MET,48,0.0208333333333,0.34739664197,144,MET:308048,MET,0.380657970905,False
text_metadata,,126,MET:308021,MET,67,0.0149253731343,0.322974979877,196,MET:316913,MET,0.371644794941,False
text_metadata,,127,MET:308022,MET,164,0.00609756097561,0.279429495335,33,CMA:119682,CMA,0.35850289464,False
text_metadata,,128,MET:308023,MET,95,0.0105263157895,0.316872596741,196,MET:316913,MET,0.371644735336,False
text_metadata,,129,MET:308024,MET,59,0.0169491525424,0.309930801392,33,CMA:119682,CMA,0.35850289464,False
text_metadata,,130,MET:308025,MET,18,0.0555555555556,0.343192338943,196,MET:316913,MET,0.371644735336,False
text_metadata,,131,MET:308026,MET,89,0.0112359550562,0.317984670401,196,MET:316913,MET,0.371644735336,False
text_metadata,,132,MET:308027,MET,28,0.0357142857143,0.33897125721,196,MET:316913,MET,0.371644735336,False
text_metadata,,133,MET:308028,MET,7,0.142857142857,0.356439828873,196,MET:316913,MET,0.371644735336,False
text_metadata,,134,MET:308029,MET,93,0.010752688172,0.317592769861,196,MET:316913,MET,0.371644735336,False
text_metadata,,135,MET:308034,MET,13,0.0769230769231,0.359242707491,196,MET:316913,MET,0.373436272144,False
text_metadata,,136,MET:308035,MET,28,0.0357142857143,0.351617634296,196,MET:316913,MET,0.373436272144,False
text_metadata,,137,MET:308036,MET,106,0.00943396226415,0.324683696032,196,MET:316913,MET,0.373436272144,False
text_metadata,,138,MET:308037,MET,201,0.00497512437811,0.287925481796,139,MET:308039,MET,0.384196400642,False
text_metadata,,139,MET:308039,MET,9,0.111111111111,0.36164855957,196,MET:316913,MET,0.372322618961,False
text_metadata,,140,MET:308040,MET,28,0.0357142857143,0.351404666901,196,MET:316913,MET,0.372322618961,False
text_metadata,,141,MET:308042,MET,17,0.0588235294118,0.364476084709,63,CMA:157111,CMA,0.380787491798,False
text_metadata,,142,MET:308044,MET,132,0.00757575757576,0.323142975569,139,MET:308039,MET,0.38100039959,False
text_metadata,,143,MET:308046,MET,116,0.00862068965517,0.329959005117,139,MET:308039,MET,0.383785247803,False
text_metadata,,144,MET:308048,MET,2,0.5,0.37492531538,151,MET:308070,MET,0.378730714321,False
text_metadata,,145,MET:308053,MET,64,0.015625,0.342461407185,63,CMA:157111,CMA,0.380787432194,False
text_metadata,,146,MET:308056,MET,18,0.0555555555556,0.357070922852,151,MET:308070,MET,0.378730714321,False
text_metadata,,147,MET:308057,MET,23,0.0434782608696,0.353058308363,151,MET:308070,MET,0.378730714321,False
text_metadata,,148,MET:308058,MET,131,0.00763358778626,0.322684884071,63,CMA:157111,CMA,0.380959570408,False
text_metadata,,149,MET:308060,MET,61,0.016393442623,0.344240933657,139,MET:308039,MET,0.38100039959,False
text_metadata,,150,MET:308068,MET,46,0.0217391304348,0.341413229704,196,MET:316913,MET,0.37343621254,False
text_metadata,,151,MET:308070,MET,2,0.5,0.371172428131,196,MET:316913,MET,0.372322678566,False
text_metadata,,152,MET:308072,MET,43,0.0232558139535,0.341481655836,196,MET:316913,MET,0.372322678566,False
text_metadata,,153,MET:308076,MET,7,0.142857142857,0.3628885746,196,MET:316913,MET,0.372322678566,False
text_metadata,,154,MET:308077,MET,125,0.008,0.320557773113,196,MET:316913,MET,0.372322678566,False
text_metadata,,155,MET:308078,MET,28,0.0357142857143,0.35044786334,144,MET:308048,MET,0.377790153027,False
text_metadata,,156,MET:308079,MET,90,0.0111111111111,0.29743373394,78,CMA:164430,CMA,0.361093401909,False
text_metadata,,157,MET:308083,MET,93,0.010752688172,0.309252023697,78,CMA:164430,CMA,0.358360290527,False
text_metadata,,158,MET:308084,MET,194,0.00515463917526,0.291431933641,139,MET:308039,MET,0.381954371929,False
text_metadata,,159,MET:308098,MET,146,0.00684931506849,0.316277146339,196,MET:316913,MET,0.372322678566,False
text_metadata,,160,MET:308100,MET,36,0.0277777777778,0.347080558538,151,MET:308070,MET,0.378730714321,False
text_metadata,,161,MET:308101,MET,55,0.0181818181818,0.340655088425,196,MET:316913,MET,0.37343621254,False
text_metadata,,162,MET:308105,MET,40,0.025,0.344075500965,196,MET:316913,MET,0.37343621254,False
text_metadata,,163,MET:308106,MET,57,0.0175438596491,0.339012920856,151,MET:308070,MET,0.378730714321,False
text_metadata,,164,MET:308113,MET,47,0.0212765957447,0.341372966766,151,MET:308070,MET,0.378795742989,False
text_metadata,,165,MET:308120,MET,9,0.111111111111,0.331623375416,167,MET:308283,MET,0.354260891676,False
text_metadata,,166,MET:308282,MET,20,0.05,0.365140616894,167,MET:308283,MET,0.381037831306,False
text_metadata,,167,MET:308283,MET,10,0.1,0.357671320438,82,CMA:165268,CMA,0.372426152229,False
text_metadata,,168,MET:308284,MET,49,0.0204081632653,0.343639045954,196,MET:316913,MET,0.386647999287,False
text_metadata,,169,MET:308285,MET,206,0.00485436893204,0.267161846161,196,MET:316913,MET,0.386647999287,False
text_metadata,,170,MET:308290,MET,199,0.00502512562814,0.277690827847,50,CMA:130555,CMA,0.384384274483,False
text_metadata,,171,MET:309528,MET,211,0.00473933649289,0.269517809153,196,MET:316913,MET,0.367557704449,False
text_metadata,,172,MET:310059,MET,101,0.00990099009901,0.312989264727,50,CMA:130555,CMA,0.377851039171,False
text_metadata,,173,MET:310511,MET,59,0.0169491525424,0.332358300686,183,MET:313153,MET,0.368610858917,False
text_metadata,,174,MET:310695,MET,210,0.0047619047619,0.25828319788,111,MET:307960,MET,0.356301784515,False
text_metadata,,175,MET:310697,MET,168,0.00595238095238,0.287379950285,111,MET:307960,MET,0.356301784515,False
text_metadata,,176,MET:310698,MET,198,0.00505050505051,0.269564449787,111,MET:307960,MET,0.352752029896,False
text_metadata,,177,MET:310699,MET,70,0.0142857142857,0.316983640194,111,MET:307960,MET,0.357202172279,False
text_metadata,,178,MET:312614,MET,37,0.027027027027,0.347612500191,191,MET:315786,MET,0.376367151737,False
text_metadata,,179,MET:312615,MET,172,0.00581395348837,0.290643513203,167,MET:308283,MET,0.355405122042,False
text_metadata,,180,MET:312669,MET,29,0.0344827586207,0.339797496796,50,CMA:130555,CMA,0.376688480377,False
text_metadata,,181,MET:313121,MET,182,0.00549450549451,0.281301915646,50,CMA:130555,CMA,0.388373106718,False
text_metadata,,182,MET:313152,MET,87,0.0114942528736,0.303896725178,167,MET:308283,MET,0.347089290619,False
text_metadata,,183,MET:313153,MET,38,0.0263157894737,0.312775820494,167,MET:308283,MET,0.345590233803,False
text_metadata,,184,MET:313324,MET,141,0.00709219858156,0.287755966187,191,MET:315786,MET,0.347711503506,False
text_metadata,,185,MET:314363,MET,63,0.015873015873,0.316768050194,196,MET:316913,MET,0.355674594641,False
text_metadata,,186,MET:314528,MET,15,0.0666666666667,0.33549502492,191,MET:315786,MET,0.352198183537,False
text_metadata,,187,MET:315690,MET,7,0.142857142857,0.333388864994,40,CMA:119689,CMA,0.345031857491,False
text_metadata,,188,MET:315700,MET,27,0.037037037037,0.321972072124,33,CMA:119682,CMA,0.35850289464,False
text_metadata,,189,MET:315708,MET,136,0.00735294117647,0.304997742176,78,CMA:164430,CMA,0.364359736443,False
text_metadata,,190,MET:315772,MET,58,0.0172413793103,0.338849842548,65,CMA:160691,CMA,0.385220974684,False
text_metadata,,191,MET:315786,MET,4,0.25,0.353919059038,167,MET:308283,MET,0.389567494392,False
text_metadata,,192,MET:316892,MET,176,0.00568181818182,0.275328338146,79,CMA:165184,CMA,0.340023964643,False
text_metadata,,193,MET:316894,MET,164,0.00609756097561,0.313038945198,144,MET:308048,MET,0.386260449886,False
text_metadata,,194,MET:316906,MET,203,0.00492610837438,0.278028577566,167,MET:308283,MET,0.360593378544,False
text_metadata,,195,MET:316910,MET,56,0.0178571428571,0.326001822948,78,CMA:164430,CMA,0.366865038872,False
text_metadata,,196,MET:316913,MET,9,0.111111111111,0.337981373072,36,CMA:119685,CMA,0.350738048553,False
text_metadata,,197,MET:316915,MET,52,0.0192307692308,0.328639864922,78,CMA:164430,CMA,0.366865038872,False
text_metadata,,198,MET:316916,MET,137,0.00729927007299,0.303593873978,78,CMA:164430,CMA,0.366865038872,False
text_metadata,,199,MET:316921,MET,144,0.00694444444444,0.298418998718,196,MET:316913,MET,0.368791997433,False
text_metadata,,200,MET:316925,MET,84,0.0119047619048,0.31585547328,196,MET:316913,MET,0.36879196763,False
text_metadata,,201,MET:316931,MET,124,0.00806451612903,0.301126420498,196,MET:316913,MET,0.364065289497,False
text_metadata,,202,MET:316935,MET,36,0.0277777777778,0.332344561815,196,MET:316913,MET,0.36345371604,False
text_metadata,,203,MET:316939,MET,43,0.0232558139535,0.314387857914,167,MET:308283,MET,0.35265776515,False
text_metadata,,204,MET:316945,MET,5,0.2,0.370015382767,58,CMA:152334,CMA,0.372830569744,False
text_metadata,,205,MET:317736,MET,148,0.00675675675676,0.278843045235,177,MET:310699,MET,0.341917574406,False
text_metadata,,206,MET:318460,MET,11,0.0909090909091,0.322560191154,196,MET:316913,MET,0.352657735348,False
text_metadata,,207,MET:318746,MET,21,0.047619047619,0.343215286732,133,MET:308028,MET,0.369907617569,False
text_metadata,,208,MET:319524,MET,76,0.0131578947368,0.308093130589,177,MET:310699,MET,0.358625173569,False
text_metadata,,209,MET:319574,MET,42,0.0238095238095,0.317975878716,167,MET:308283,MET,0.348291695118,False
text_metadata,,210,MET:320054,MET,60,0.0166666666667,0.312893986702,167,MET:308283,MET,0.345700502396,False
text_metadata,,211,MET:320804,MET,17,0.0588235294118,0.32988807559,78,CMA:164430,CMA,0.357755303383,False
text_metadata,,212,MET:675980,MET,11,0.0909090909091,0.341358721256,167,MET:308283,MET,0.361449539661,False
text_metadata,,213,MET:751900,MET,36,0.0277777777778,0.315543621778,79,CMA:165184,CMA,0.339831352234,False
text_metadata,,214,MET:833953,MET,56,0.0178571428571,0.318222105503,71,CMA:163724,CMA,0.350513011217,False
text_fused_alpha_0.50,0.5,0,CMA:102924,CMA,140,0.00714285714286,0.293055713177,87,CMA:302272,CMA,0.34584453702,False
text_fused_alpha_0.50,0.5,1,CMA:104234,CMA,41,0.0243902439024,0.326946526766,183,MET:313153,MET,0.354185819626,False
text_fused_alpha_0.50,0.5,2,CMA:104236,CMA,5,0.2,0.35572052002,87,CMA:302272,CMA,0.363174676895,False
text_fused_alpha_0.50,0.5,3,CMA:104238,CMA,22,0.0454545454545,0.324162006378,144,MET:308048,MET,0.351080238819,False
text_fused_alpha_0.50,0.5,4,CMA:104240,CMA,33,0.030303030303,0.332475721836,181,MET:313121,MET,0.374529331923,False
text_fused_alpha_0.50,0.5,5,CMA:104241,CMA,6,0.166666666667,0.36401990056,79,CMA:165184,CMA,0.381226211786,False
text_fused_alpha_0.50,0.5,6,CMA:104242,CMA,58,0.0172413793103,0.319985985756,79,CMA:165184,CMA,0.381226211786,False
text_fused_alpha_0.50,0.5,7,CMA:104243,CMA,101,0.00990099009901,0.304194092751,79,CMA:165184,CMA,0.381226211786,False
text_fused_alpha_0.50,0.5,8,CMA:104244,CMA,125,0.008,0.297081559896,79,CMA:165184,CMA,0.381226211786,False
text_fused_alpha_0.50,0.5,9,CMA:104245,CMA,104,0.00961538461538,0.303601145744,79,CMA:165184,CMA,0.381226211786,False
text_fused_alpha_0.50,0.5,10,CMA:104246,CMA,22,0.0454545454545,0.335740923882,5,CMA:104241,CMA,0.372580468655,False
text_fused_alpha_0.50,0.5,11,CMA:104247,CMA,30,0.0333333333333,0.329504072666,5,CMA:104241,CMA,0.372580468655,False
text_fused_alpha_0.50,0.5,12,CMA:104248,CMA,63,0.015873015873,0.32047611475,5,CMA:104241,CMA,0.372580528259,False
